"product_name","source","id","Reviewer","Rating","Title","Date","Body","Number","image_urls"
"product2","all review","135","Quothraven","2.0 out of 5 stars","Would not control iPhone 13 apps","Reviewed in the United States on February 22, 2024","I own several pairs of Bluetooth earbuds but liked the design of these. I was very disappointed that they would connect to my iPhone 13 Pro but the only control that worked was the volume. It would not answer phone calls or pause music or podcast playback or advance to the next ""track."" I returned the earbuds.","2",""
"product2","all review","136","Miriam Remington","2.0 out of 5 stars","Makes a high pitched noise when using","Reviewed in the United States on February 19, 2024","These were ok, until the return window closed! Now they make a high pitched whining noise that I cannot believe is good for my ears! Also, they say they work for smaller ears and yet they really don't as they fall out of my ears constantly!","2",""
"product2","all review","137","Ken S","2.0 out of 5 stars","Too heavy for ear","Reviewed in the United States on February 17, 2024","Not a bad product. Sound is pretty clear … good quality. Only negative is they don’t fit ear as well as others I’ve used. They keep falling out. I soon realized they are kinda bulky and too heavy. This is a somewhat annoying.","2",""
"product2","all review","138","JR","2.0 out of 5 stars","Faulty connections","Reviewed in the United States on March 7, 2024","The sound is decent quality. There is a consistent loss of volume while streaming with tv. You may only miss the first 10 seconds of the audio when a video starts or it doesn't start at all. I'm talking every video and every commercial. Very disappointed.","2",""
"product2","all review","139","Tara W.","4.0 out of 5 stars","Survived going through a wash and dry cycle","Reviewed in the United States on March 20, 2024","Sounds great easy to use and seems to fit decently in the ear compared to other ear buds.  I accidentally washed my ear buds and put it in the dryer before realizing. When I went to get my stuff out of the dryer I noticed my ear buds in pieces. I put back together let it dry out for a few extra days then put back in the charging case and surprisingly the ear bud still works like it did on day one. So I would have to say this brand is pretty durable.","4",""
"product2","all review","140","Laura E. Kien","4.0 out of 5 stars","Great earbuds for the price!!","Reviewed in the United States on February 7, 2024","I love these and especially for the price!!! I have spent so much money on more expensive brands and they failed to work properly over and over.  But these are amazing!!! My only drawback to 6 stars is if they are paired to my iPad and I want to jump on the bath to listen to music on my phone, I can’t pair them to my phone until I unpair them from my iPad.  Otherwise the sound is comparable to $100+ earbuds and they fit well!!!","4",""
"product2","all review","141","Charles","4.0 out of 5 stars","Awesome","Reviewed in the United States on February 5, 2024","I’ve had 5-6 different ear bud brands. For the price, these have been best purchase Ever. Sound is good, pairing and controls super easy. The Battery life is Incredible! Go ALL day on a single charge, playing music and calls. Only complaint I have is they are a little annoying to get out of the case. They fit in super tight and no spot to grab a hold. Other than that. Awesome","4",""
"product2","all review","142","Epsilon Delta","4.0 out of 5 stars","sound quite good. the size a little bit big","Reviewed in the United States on March 23, 2024","The sound and the bass of this earbud is not bad, and the price is alright too. The only issue is that the stick and the size of earbud is a little bit big. It appears like an AirPod first generation, with the longer stick... so if I use it in casual places, it is ok. In highly competitive environment, such as at work, I probably want to use one that is a smaller size. Because, people say, don't judge a book by its cover, but the reason they say it is that, people always judge you.","4",""
"product2","all review","143","Clifton Carling","4.0 out of 5 stars","Too Much Bass?","Reviewed in the United States on January 31, 2024","If there’s such thing as TOO much bass I think this is it. If you want hard hitting, buy these!! Highs are a bit drowned out by the lows. If you like more balanced music these might. It be for you. If you want hard hitting bass you can’t go wrong here!","4",""
"product2","all review","144","Alex","4.0 out of 5 stars","Great sound!","Reviewed in the United States on February 28, 2024","Great sound, very comfortable, and easy to use. Only issue I have is that the display on the case seems to not work correctly. It was stuck at 84 even after charging the case for 10 minutes, and then also after using the earbuds for a while and sticking them back in the case for a bit, still stuck at 84%.","4",""
"product2","all review","145","Dylan akers","4.0 out of 5 stars","The greatest thing about it is also the worst thing about it","Reviewed in the United States on March 21, 2024","I take that back the price is the best thing, got on sale for 20-30$ instead of the 80$ it was listed for but anyway  the buttons……best earbuds for the price point until you lay down now you are stuck on your back or stomach because if you even breath on those buttons they will be triggered which in action looks like pausing your video over and over or will turn on your music player app to start playing a songJust a little obnoxious and easily fixable but I still recommend","4",""
"product2","all review","146","gnarly newb","4.0 out of 5 stars","GREAT bang for buck buds!","Reviewed in the United States on February 19, 2024","i am so happy with these so far they sound great and look great especially for the price! Only thing wrong IMO is they are kind hard to get out(they can be dropped doing so), and that is the only thing bad i can say....BUY THESE!","4",""
"product2","all review","147","Allyson","4.0 out of 5 stars","These work great!!!! Only 1 annoying thing about them","Reviewed in the United States on March 15, 2024","For the price they work great. My calls sound clear on both ends. The only annoying thing about them is that I have to manually ""pair"" them every time I take an earpiece out. Either they don't pair at all and I have to go into the Bluetooth settings to do it or it gives me the pop up asking to pair it. It RARELY connects automatically.","4",""
"product2","all review","148","Una tela de muy mala calidad.","4.0 out of 5 stars","Excelente articulo","Reviewed in the United States on February 20, 2024","Ya llevo un mes y algo usándolos y me han salido mejor de lo que me esperaba para el precio que tiene es una excelente opción de compra realmente me han encantado y lo volvería a comprar","4",""
"product2","top review","0","Dina & Mark V.","5.0 out of 5 stars","AWESOME SOUND, QUALITY AND LOOK.","Reviewed in the United States on March 28, 2024","I'm 57 so imagine how many ive had over the years starting with the sony walkman so when i say these are really a top 3 pair im telling the truth. I travel a lot for work. I use these all day and they are amazing for the price. Wherever I am I have them in and they are super comfortable and the sound for music comparison to 129 dollar pairs and the look is awesome plus they stay in your ears when you work out. The battery is solid and they last a long time! Amazing!  Another good feature is you can keep one in your ear and one in the charger and it works great.","5",""
"product2","top review","1","Mandi R.","5.0 out of 5 stars","Exceptional Value and Comfort in Affordable Wireless Earbuds","Reviewed in the United States on January 9, 2024","I recently stumbled upon a hidden gem on Amazon in the form of wireless earbuds that exceeded all expectations. Priced affordably, these earbuds not only offer an exceptional value for money but also deliver an impressive performance that rivals more expensive alternatives.One of the standout features of these wireless earbuds is their comfort. The design is not only sleek and stylish but also ergonomic, ensuring a snug fit in my ears. The inclusion of multiple ear tip sizes caters to a wide range of ear sizes, providing a customized and comfortable experience for users. Whether you have smaller or larger ears, these earbuds are likely to fit well and stay securely in place.The sound quality is surprisingly robust for earbuds in this price range. The bass is punchy, and the highs and mids are clear, providing an enjoyable listening experience across various music genres. The Bluetooth connectivity is seamless, and I experienced minimal dropouts during use, contributing to an uninterrupted and immersive audio experience.Battery life is commendable, offering extended usage between charges. The compact charging case not only keeps the earbuds protected but also ensures they are always ready for use when needed. This feature is especially convenient for on-the-go individuals who require a reliable audio companion throughout the day.Navigating playback controls is straightforward, thanks to the touch-sensitive surfaces on each earbud. Controlling music playback, answering calls, and activating voice assistants can be done with ease, eliminating the need to fumble with your device.Overall, these wireless earbuds are a great find on Amazon for those seeking an affordable yet high-quality audio solution. Whether you're a music enthusiast or someone who just wants a reliable pair of earbuds for everyday use, these offer a fantastic combination of comfort, functionality, and affordability. I wholeheartedly recommend these earbuds to anyone in search of a budget-friendly audio companion that doesn't compromise on performance.","5","61S4ROkvQfL._SY88.jpg"
"product2","top review","2","Jeffrey N. Holtzman","5.0 out of 5 stars","Great product","Reviewed in the United States on March 10, 2024","Very pleased with the quality of the sound.  Have been using this for over a week and have not had to charge the case yet.  Ear buds work for hours without being recharged.  Great value.  Comfortable to wear with the 3 different size rubber ear pieces to make them really fit well.  Controls are easy to use.  Instructions are straight forward and complete.  Recommended highly.","5",""
"product2","top review","3","NoeyG","5.0 out of 5 stars","High Reliability, Stylish, Exceptional Value: Affordable Wireless Earbuds","Reviewed in the United States on January 2, 2024","The wireless earbuds in black are not only a visual delight with their stunning design, but they also offer an impressive sound quality that will satisfy even the most discerning audiophiles.One standout feature is their unquestionable reliability. These earbuds establish a fast and seamless Bluetooth connection, allowing you to enjoy uninterrupted music, no matter where you go. The easy setup process ensures a hassle-free experience, making them an ideal choice for everyday use.Having used these earbuds for a couple of weeks, I am pleased to report their exceptional performance. Despite their affordable price range, their reliability is truly unmatched. They are a solid alternative to much more expensive, name-branded earbuds, providing excellent value for money.Additionally, I purchased a silicone protective “smaate” case not only keeps the earbuds safe but also still conveniently displays the battery percentage on its front.  LINK HERE: smaate Earbuds Case Compatible Silicon Protective Cover with “S” Shaped Dual Carabiner, with Window for LED Display (Black) https://a.co/d/8hMmUVsThis display feature ensures you always have a clear idea of the charge level, leaving you worry-free about running out of power during your music sessions. The user-friendly controls add to the overall appeal of these earbuds. Adjusting the volume or powering them on and off is effortless, simplifying your audio experience.To put it simply, these wireless earbuds are a remarkable investment given their affordability. Even when compared to earbuds five times their price, they still provide a solid option for everyday use. If you're looking for a reliable and value-packed audio companion without breaking the bank, these affordable wireless earbuds are the perfect choice.","5","71AMi2B2pgL._SY88.jpg,71gBViNiTjL._SY88.jpg"
"product2","top review","4","Traveler","5.0 out of 5 stars","Good for the price!","Reviewed in the United States on March 20, 2024","I’ve used these daily at work, and they easily last with moderate use during my 10 hour shift.  The sound quality is decent and they are comfortable to wear.  A bonus for me is that they stay put where other brands have not.  Decent quality and price with quick delivery.  I would definitely buy these again.","5",""
"product2","top review","5","Gwen Ahmann","5.0 out of 5 stars","Phenomenal earbuds!","Reviewed in the United States on March 31, 2024","Absolutely amazing earbuds for a reasonable price! They hold a charge outside of the case for the majority of my day, charge rather quick, sound great and fit comfortably!","5","61al8jj94iL._SY88.jpg"
"product2","top review","6","Tara W.","4.0 out of 5 stars","Survived going through a wash and dry cycle","Reviewed in the United States on March 20, 2024","Sounds great easy to use and seems to fit decently in the ear compared to other ear buds.  I accidentally washed my ear buds and put it in the dryer before realizing. When I went to get my stuff out of the dryer I noticed my ear buds in pieces. I put back together let it dry out for a few extra days then put back in the charging case and surprisingly the ear bud still works like it did on day one. So I would have to say this brand is pretty durable.","4",""
"product2","top review","7","julianne","5.0 out of 5 stars","Quality budget alternative for AirPods","Reviewed in the United States on March 25, 2024","I was recommended these by a friend who has an Android and has been using these for a few years, I got the white ones and the case is really stylish and lights up to show the charge level. They hold a charge for a long time and work great! I use them in a noisy work environment to listen to music and podcasts, and I can hear everything great. They’re pretty comfortable and work seamlessly with my iPhone. My husband also has an iPhone and 2 pairs of AirPods and was skeptical at first but then was jealous of the cool way my ear bud case lights up. Definitely a great budget alternative!!!","5",""
"product2","top review","8","13thDoc","5.0 out of 5 stars","Stays put, great sound & battery life!","Reviewed in the United States on January 9, 2024","It has been difficult for me to find a decent pair of earbuds that doesn't have the over the ear hook, that'll stay in place after wearing for more than hour... Until now!I don't like the over the ear hooks because I wear glasses and the ear piece of my glasses puts pressure on the ear hook and after about an hour, the area behind my ear starts to hurt really bad. I've tried several different kinds of ear buds that are supposed to fit snuggly in the ear and not fall out, but after about 30 min, guess what... They start working their way out! One night, I was at work, wearing one of my earbuds and washing dishes. Before I knew it, the earbud slipped out and fell into the dish water. Thank God they were the water proof kind.A few weeks ago, I saw the T12's and thought, what the hell... They were on sale, so I figured I'd give them a shot. There were a few factors involved with making the decision to get these.1. They were on sale. (Who doesn't like to save money?)2. The battery life they claimed to have. I was skeptical about that. 12 to 14 hours, continuous play? The ones I was wearing have a 4 hour battery life, but had magnetic batteries that I could just change out without having to remove the earbud. The first night at work, I fired up my music at around 5p.m. and listened to it for my entire 9 hour shift and on the drive home. I was immediately impressed!3. Stayed put the entire time! After a little while, I could hardly tell that it was there. While I'm working, I only use the left earbud cause I have a headset on my right ear. No more worries about the earbud working loose and falling into the dish water again! One thing I did change was the earbud tip. I replaced the soft silicone tip with a memory foam cushion tip. They aren't cheap, but they are well worth the money.4. Sounds quality is great! No static in the background and the sound is nice and clear. I can actually hear the lyrics!I told myself that I'd give them 2 weeks of use before deciding that they really were all that, or if I was going to have to go back to my search for the perfect earbuds... Again, if in fact, they even existed! Well, the 2 week  trial period is over, and here I am, doing something that I never do! Writing a review for them!Seriously folks, I highly recommend these earbuds. If I could give them more than 5 stars, I would in a heart beat!One thing I am going to do is order another pair of them, as soon as I'm done with this review, to have as back-ups!","5",""
"product2","top review","9","Eric Wright","5.0 out of 5 stars","Better than Apple...I know, hard to believe","Reviewed in the United States on January 19, 2024","I've had Apple air pods pros. Lost them, damaged them. Had 3 pairs total. And they are pretty pricey as you well know and being easy to drop and lose, I started to think are they worth it for the price.I ran into these on Amazon and did my little research. But it never matters until you actually try them yourself. Everything sounded good but now it was time to see if I wasn't going to be let down as they are only $21 and you know the old saying ""you get what you pay for "".These IMO beat Apple air pods! What I feared proved to be wrong. The sound quality and bass is very good. The functionality and ease of calling, answer phone calls and playing music is of ease. And one of the top reasons for me personally for getting these is the use of Siri.They exceeded my expectations by far! And the fact that it is over 80% cheaper than Apple air pods is insane! I seriously can't believe the quality.This has to be one of my better purchases on Amazon period!  It's a steal!I've told a few people that these are better than Apple air pods, in my opinion of course. And being that I've had a few Apple airpods, I'm more than qualified to have this opinion.This is one of those products that will be very hard to believe for many. But I truly love that fact that when I'm speaking to someone else on the other line, they can hear me clearly. With my Apple air pods, unfortunately after a while that was always an issue. I know many people can vouch for thatAnd what do you have to lose? They're only about 23 dollars.","5",""
"product2","top review","10","kyle davis","5.0 out of 5 stars","Perfect for my needs","Reviewed in the United States on February 16, 2024","Bought to replace Bluetooth headphones.  Fits nicely, sounds as good as the headphones they are replacing.  Not used for music (for the most part), but for work meetings and such, sound great and look much better than headphones during meetings.","5",""
"product2","top review","11","wendy adkins","5.0 out of 5 stars","Love these!","Reviewed in the United States on February 16, 2024","I real love these. Charge last a long time.They sound good. I am going to buy another pair while they are available so I have a extra pair. Can't beat the  price. Everyone can hear me when talking on the phone.","5",""
"product2","top review","12","Big Brodie","5.0 out of 5 stars","Some of the best money I’ve spent.","Reviewed in the United States on March 30, 2024","I’ve had several pairs of AirPods, and have lost them all. I figured that I would give these a try and save some money. These turned out to be a great deal. Long lasting batter. Great sound. Great call quality. The only thing I don’t like are the voice prompts that play when you receive a call or reach volume min/max. For $20 I can live with it","5",""
"product2","top review","13","ZM","5.0 out of 5 stars","It works perfectly","Reviewed in the United States on March 29, 2024","I like the sound of it when I put them on and go for a walk or also at home when I talk to my frineds I keep them on and do my chores around the house. I immediately connects to my phone right when I put them on and they turn off when I take them off and put them back in their box.","5",""
"product2","top review","14","jevaughan","5.0 out of 5 stars","Best gift if you asked me","Reviewed in the United States on January 21, 2024","It's been about 2 months I have these and I like how they fit after I change the ear piece size. I also bought another one for my uncle who works in IT and he love them makes working listening to music great and talking on the phone. The audio quality is great to just block out ppl chatting away and the function on the sensors are nice don't need to take my phone out to skip, pause, or even change the volume. Long lasting battery indeed they are no complaints here.","5","612Rrwilw4L._SY88.jpg,61VSAuAxzRL._SY88.jpg,61eNTfvOOhL._SY88.jpg"
"product2","top review","15","Nelah Gabler","5.0 out of 5 stars","Amazing charge!","Reviewed in the United States on February 13, 2024","So far these buds hold an amazing charge and work really well with my devices. I do wish the charging case had a flat bottom so it would stand but that is not a huge deal.","5",""
"product2","top review","16","pariahcarey","5.0 out of 5 stars","Not bad, Not Bad At ALL!","Reviewed in the United States on January 22, 2024","Super surprised by these.Figured for the price they would be at best less “tin-treble” sounding than say, something from a discount store.But, No.The sound quality and Especially the Bass are magnificent!I have fat fingers so, if I Had to say one “con” for me would be that I have trouble sometimes getting them out of the charging case,….But Hey, that just means the magnets holding them in are super strong and you definitely wouldn’t lose one from falling out of the case accidentally.","5",""
"product2","top review","17","shannah moses","5.0 out of 5 stars","Great for travel","Reviewed in the United States on January 26, 2024","I got these to see if I like this style of earbuds before I spend the money on airpods. I have used these for 2 months now and love them. They fit great, keep a good charge, and have a good sound quality. I travel quite a bit so I think these will be great for travel. If I were to accidentally lose one, I could easily repurchase without spending a ton on money.","5",""
"product2","top review","18","Jen B","5.0 out of 5 stars","Perfect for my use","Reviewed in the United States on January 20, 2024","I needed a pair of really Slim and lightweight earbuds as I have narrow ear canals and many of the earbuds don't sit properly. These fit perfectly and are very lightweight and stay in. The sound is excellent in stereo and the voice quality is very good according to the people I have used them with. For music they're okay just don't put it too loud then the music sound distorts. I used it for speaking on the phone hands-free and it is ideal. Works with my tablet as well.","5",""
"product2","top review","19","Charles","4.0 out of 5 stars","Awesome","Reviewed in the United States on February 5, 2024","I’ve had 5-6 different ear bud brands. For the price, these have been best purchase Ever. Sound is good, pairing and controls super easy. The Battery life is Incredible! Go ALL day on a single charge, playing music and calls. Only complaint I have is they are a little annoying to get out of the case. They fit in super tight and no spot to grab a hold. Other than that. Awesome","4",""
"product2","top review","20","Emmelie Young","5.0 out of 5 stars","Battery Lasts Forever and Great Sound","Reviewed in the United States on March 8, 2024","I purchased these wireless earbuds bluetooth headphones on February 8th.  They arrived on the February 9th.I have used these wireless earbuds almost every day and I still have 50% of the battery life to go!  I have used them for calls, on planes with movies and tv shows, listening to podcasts and programs while I am running and they are still going strong.I had purchased a similar pair months ago and they have stayed on my desk as these new wireless earbuds just keep running!I did not think that any set of earbuds could continue to be used without charging them.  I decided to write this review now as I honestly do not know when they will run out of battery!","5",""
"product2","top review","21","comjg","5.0 out of 5 stars","Incredible","Reviewed in the United States on March 24, 2024","I love these earbuds so much, I bought a second set just to be on standby should I misplace these (which I’m prone to do).  First, they fit so well. Second, the sound is really incredible. I listened to Miles Davis “A Kind of Blue” recently and heard sounds I’ve never heard before. I’ve listened to the masterpiece dozens of times and it never sounded so good. Lastly, the value. I feel almost bad for how little they cost. These blow away my old Air Pods at 1/10th the cost. wholeheartedly recommend these earbuds. You will not be disappointed.","5",""
"product2","top review","22","SarahSugg","5.0 out of 5 stars","Great earbuds at a bargain price","Reviewed in the United States on March 20, 2024","I have bought two pairs of these. I am constantly losing my earbuds between my mask and my glasses and my winter clothes. I didn’t want to spend a lot and after reading the reviews I bought these. They have great sound and I haven’t lost any yet although occasionally one falls out when I’m trying to put on my mask. I recommended them to a friend who was going on a trip and didn’t want to take her expensive apple earbuds. She told me they were fantastic. Now I have great sound and don’t worry if I lose one. They are so inexpensive. I can purchase another pair.","5",""
"product2","top review","23","D J","5.0 out of 5 stars","Crazy long battery life great sound","Reviewed in the United States on March 24, 2024","I mainly use these to watch movies so I don't have the boom of my surround system annoying my wife upstairs lol. Sound quality is great IMO. Deep base and clear sound and I've been through 4-5 pairs of other earbuds to finally find these. I've never run the earbud battery charge out after hours of use and I've only charged the case ONCE in a month or so.  I read on other sites that people say these are as good as Airpods. No idea but they are certainly great especially for the price","5",""
"product2","top review","24","Drea","5.0 out of 5 stars","Ultimate Convenience and Performance in Compact Earbuds","Reviewed in the United States on February 25, 2024","I've recently discovered the perfect companion for both my active lifestyle and leisure time. these earbuds with a long-lasting battery life, small compact design, and noise reduction feature.These earbuds have truly revolutionized my audio experience. Whether I'm hitting the gym for an intense workout session or simply relaxing at home, they deliver exceptional sound quality while effectively blocking out unwanted noise, allowing me to focus entirely on my music or podcasts.What truly sets these earbuds apart is their long-lasting battery life. I never have to worry about them running out of power, even during extended use throughout the day.Their compact design makes them incredibly convenient to carry around, fitting snugly in my pocket or gym bag without adding any bulk.Overall, I can't recommend these earbuds enough. They've become an essential part of my daily routine, providing me with unparalleled audio performance and convenience wherever I go.","5",""
"product2","top review","25","Mark","5.0 out of 5 stars","Great sound with good Bluetooth range","Reviewed in the United States on January 27, 2024","I've had these ear buds for a couple of months now and can say that I'm pleased with their performance. I wanted an Air Pod style ear bud but didn't want to pay Air Pod prices. I can't compare these to the aforementioned product, but for my needs these fit the bill.Pairing was simple and automatic (I have an Android phone for reference, Samsung Note 10 to be exact). They connect every time to my phone with no issues.The sound is entirely adequate with the treble and bass both coming through clearly and cleanly. I use these at work (CNC machines) and while working outside around my house cutting grass and using various like tools. I never have a problem hearing my music or the spoken word.Bluetooth connectivity and range is good as well. I walked into a different room with multiple obstacles between the ear buds and my phone and the sound never cut out. Distance apart was about 40 feet. I'm sure I could have gone further. I haven't done a formal test of this as of yet. Usually my phone is clipped to my belt or laying just a few feet away so it doesn't cross my mind to be honest.They fit comfortably in my ears and the included charger keeps them ready to go. I can listen to them for at least two 10 hour days before I plug the charger in, but could go longer if I had to.Overall these are good ear buds for not a lot of money. I read the reviews on these before I purchased them to help me make a decision and I hope my review helps someone else make up their mind.","5",""
"product2","top review","26","Laura E. Kien","4.0 out of 5 stars","Great earbuds for the price!!","Reviewed in the United States on February 7, 2024","I love these and especially for the price!!! I have spent so much money on more expensive brands and they failed to work properly over and over.  But these are amazing!!! My only drawback to 6 stars is if they are paired to my iPad and I want to jump on the bath to listen to music on my phone, I can’t pair them to my phone until I unpair them from my iPad.  Otherwise the sound is comparable to $100+ earbuds and they fit well!!!","4",""
"product2","top review","27","Tony","5.0 out of 5 stars","Best Wireless Earbuds!","Reviewed in the United States on March 29, 2024","I’ve always went through many pairs of AirPods which are well over 100$. My last pair got ruined in the washer so I decided to try a cheaper route. These earbuds blew my expectations away, same type of feel as airpods, quality of sound is great, affordable, and durable. I accidentally washed them in the washer and they still work great. The charge has lasted a few weeks without charging them also.I’ll definitely be buying again!","5","71arSgIcwuL._SY88.jpg"
"product2","top review","28","Althea Thomas","5.0 out of 5 stars","I was very surprised and pleased with the sound quality.","Reviewed in the United States on February 14, 2024","I bought it as a birthday gift for my nephew and he loved it so much I bought one for myself. It fits in my ear and doesn't keep falling out like my previous air bud. It's convenient to carry around in my purse.","5",""
"product2","top review","29","Kindle Customer","5.0 out of 5 stars","Pleasantly surprised!!!!","Reviewed in the United States on March 27, 2024","I needed some earbuds for listening to my show while feeding my baby - I didn't want to spend a lot of money because I knew I wouldn't use them a lot. But I am so surprised. Those earbuds are comfortable in my ear, they are really well made, they show you how much battery you have and I haven't charged them yet and they're still working after several weeks. I use them about 2 h every night. 100% recommend.","5",""
"product3","all review","0","luckylindy","2.0 out of 5 stars","Luckylindy","Reviewed in the United States on August 31, 2023","This is like ""as the world turns"" ---a melodrama on steroids. It was also written with too much narration ---not enough description from each of the characters' own voices. In other words,not enough spoken dialogue .Oprah's book club missed the boat on this one.  I gave it two stars only because it shows how all families van love and hurt each other so deeply.","2",""
"product3","all review","1","Laura H.","2.0 out of 5 stars","Oprah made this a bestseller","Reviewed in the United States on July 19, 2023","This book is not worth all the hype. I don't get it. It was so predictable. I had a hard time forcing myself to read it. I saw where the plot was going very early on. This reminds me of a Colleen Hoover book.  A very easy read with a predictable plot. No thanks.  It's also hard to read a book where you don't like the main character. Actually, I couldn't connect with any of the characters but Julia was so especially unlikeable. Completely self absorbed and selfish. I expected more.","2",""
"product3","all review","2","Siggy.","2.0 out of 5 stars","Disappointed with the ending","Reviewed in the United States on October 6, 2023","This started out interesting with tregards to William’s story relating to basketball. The story never really got off the emotional ground and became tedious. I almost gave up on it twice. I was expecting a real emotional tear jerking ending with an in-depth conversation between William and Alice. It just ended flat.","2",""
"product3","all review","3","Christopher Lord","2.0 out of 5 stars","This is NOT a modern “Little Women”—not by a longshot","Reviewed in the United States on May 30, 2023","What false advertising to claim that this is an update on Little Women, when the main protagonist is a dull MALE who somehow manages to fascinate TWO of the sisters over the course of the novel. If you make a claim to update a classic (as in Demon Copperhead, a book I didn’t love for much different reasons), you better have your structure in place and be way female-forward. And I say this as a curmudgeonly old male reader who loves 19th century novels.","2",""
"product3","all review","4","Mom of young daughter","2.0 out of 5 stars","Seriously overrated book","Reviewed in the United States on May 5, 2023","The plot is ridiculous: a young woman who allegedly adores her three sisters realizes she made a mistake in choosing a husband so, unwilling to deal with her husband's mental health crisis, walks out on her entire family.  Then, furious about the relationship one of her sisters (who is, unrealistically, practically beatified) develops with her ex once she's left town, she refuses to maintain contact or allow her daughter to have contact with any of them for more than 20 years.  Oddly -- and unsuccessfully -- the author attempts to portray this detestable character sympathetically.  It's readable, but ultimately unsatisfying.","2",""
"product3","all review","5","Wool gathering in VT","2.0 out of 5 stars","Disappointing","Reviewed in the United States on April 1, 2023","I am frankly amazed at the glowing reviews this book is getting from professional reviewers, other novelists and readers. It is tedious, the plot is poorly paced and the characters are one dimensional. Nothing about this book engaged my imagination. I only persisted in reading it to the end because it was what I brought on vacation. Did Oprah choose this because it is set in Chicago? I expect the theme of recovery from a severe mental health crisis played a part in her choosing it and that aspect of the book is the reason I am giving it two stars rather than the one it otherwise deserves.","2",""
"product3","all review","6","Deanna Arnold","2.0 out of 5 stars","It went on and on and on….I couldn't finish it.","Reviewed in the United States on June 3, 2023","Currently on page 239. Egads. If I have to read one more passage about how holding hands with William made Sylvie all warm inside, I think I might be the one walking into a lake. Well written (except for the author's need to describe the pining Sylvie over and over and over...and the milk toast William who just tood whatever came his way, long suffering....), but looooooooong. So many pages.  And I didn't miss it when I put it down. I don't NOT finish many books, but this was one of them.","2",""
"product3","all review","7","Mark Rusitzky","2.0 out of 5 stars","Cared about the characters but hated the writing","Reviewed in the United States on September 1, 2023","I found this book painfully overwritten. There were so many moments of telling, not showing…and so many moments I cringed or rolled my eyes. I did care about the characters but I couldn’t wait for the book to be over. I baffled by the book’s success.","2",""
"product3","all review","8","Kimberly","2.0 out of 5 stars","Meh","Reviewed in the United States on April 22, 2023","Because Hello Beautiful was Oprah's 100th pick, and I enjoyed Dear Edward, I expected this to be a very satisfying read, but I found it boring from start to finish. The author describes the characters throughout rather than letting their thoughts and actions define them, which may be why they all seemed flat and I felt no connection to any of them. Being one of four sisters myself, I should have related at least to the relationships between the sisters. They are a highly disfunctional family that drags on to include three generations which I should have cared about, but didn't. Wasted time.","2",""
"product3","all review","9","Anne C","2.0 out of 5 stars","Disappointing story","Reviewed in the United States on November 11, 2023","This is a depressing book about dysfunctional people and families who both love and hate each other.","2",""
"product3","all review","10","Linda L.","4.0 out of 5 stars","Read for Book Club","Reviewed in the United States on March 22, 2024","Interesting but not an easy read for me and most likely would not have read on my own.","4",""
"product3","all review","11","Kathleen Amirault","4.0 out of 5 stars","Families like this one I know.","Reviewed in the United States on February 25, 2024","Growing up with three sisters and one brother I can so relate to this book. It is a difficult story of pain, loss and reconciliation but well written and intriguing enough to capture the reader.  It takes us deep into the characters personal transformations and historical celebrations and it surprises you occasionally. I enjoyed it and would recommend it.","4",""
"product3","all review","12","ayouker","4.0 out of 5 stars","A slow paced read, but heartwarming overall","Reviewed in the United States on March 14, 2024","This book is not a page turner by any means. I found myself a little bored at time while reading. The overall story line kept me engaged and I enjoyed reading it overall.","4",""
"product3","all review","13","J. Dimmett","4.0 out of 5 stars","beautiful :)","Reviewed in the United States on March 11, 2024","I felt like the first half of the book was slow. The second half was amazing. The end was truly beautiful.","4",""
"product3","all review","14","Anna","4.0 out of 5 stars","slow burn","Reviewed in the United States on December 5, 2023","Overall I ended up really loving the end of the book and themes conveyed. It took a lot of time to figure out which characters to love and which characters to eventually forgive.However I really struggled with the first 1/3-1/2 of the book. The set up dragged out a bit for me and I was wondering if I would ever finish this book! I just couldn’t fall in love with the main characters and the descriptions of the characters’ lives felt dreary and hard to read. I blazed through the second half surprisingly. If you can get past the first 1/3 I would say it’s worth finishing! A good book for those who want to enter a family and the messiness of it all. It’s filled with a slow drama feel to it through the lens of a handful of characters. I wouldn’t directly parallel it to Little Women, which may have been why I felt led astray in the beginning to be honest.","4",""
"product3","all review","15","Kindle Customer on the Lake","4.0 out of 5 stars","tugs at the heart","Reviewed in the United States on January 15, 2024","This contemporary take on ""Little Women"" tugs at the heart.  Telling the stories that make for a multi-generational, multi-perspective family saga, this book, at its core, looks at what defines a 'family"" - love - while looking at more modern subjects including generational trauma, suicide, prejudice and ignorance.  Loved the way Ann Napolitano weaves everything into a cohesive, beautiful story with relatable characters that seem all too familiar at times.  Definitely a book to read on a long weekend, a vacation, or in a book club.","4",""
"product3","all review","16","Amazon Customer","4.0 out of 5 stars","nice story- not great, just good","Reviewed in the United States on February 20, 2024","Good book-not stellar but worth a read. I give it a B/B plus.  Fast read and easy to follow. Surprised it was an Oprah book.","4",""
